video_type,file_name,cur_frame,prev_frame,cur_ts,prev_ts,scene_change,dhash8_dif,dhash16_dif,dhash32_dif,ahash8_dif,ahash16_dif,ahash32_dif,phash8_dif,phash16_dif,phash32_dif,whash8_dif,whash16_dif,whash32_dif,colorhash3_dif,colorhash8_dif,color_shot
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10361,10360,00:05:45:11,00:05:45:10,False,17,70,305,14,62,243,24,84,334,12,48,222,0,4,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10363,10362,00:05:45:13,00:05:45:12,False,17,75,322,18,57,243,32,84,270,10,50,198,0,6,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10365,10364,00:05:45:15,00:05:45:14,False,14,87,319,11,47,200,18,68,198,8,36,166,1,12,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10413,10412,00:05:47:03,00:05:47:02,False,25,100,336,28,129,469,24,104,372,28,92,369,0,4,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10415,10414,00:05:47:05,00:05:47:04,False,12,56,215,21,27,105,18,54,340,10,36,168,0,3,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10534,10533,00:05:51:04,00:05:51:03,False,19,49,183,2,15,84,14,54,264,6,28,98,0,6,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,10536,10535,00:05:51:06,00:05:51:05,False,15,45,171,4,22,88,10,66,276,8,22,82,0,5,False
nomicro_nature,These Are 10 Fastest Animals On This Planet - YouTube,11209,11208,00:06:13:19,00:06:13:18,False,31,87,269,21,71,292,34,124,528,22,66,294,0,2,False
nomicro_explosions,Total Recall (2012) - Elevator Explosion Scene (710) Moviecl,228,227,00:00:09:12,00:00:09:11,False,17,75,264,14,68,277,16,64,242,14,64,240,6,19,False
nomicro_explosions,Total Recall (2012) - Elevator Explosion Scene (710) Moviecl,232,231,00:00:09:16,00:00:09:15,False,16,85,293,15,67,245,18,70,262,16,60,281,5,12,False
nomicro_explosions,Total Recall (2012) - Elevator Explosion Scene (710) Moviecl,783,782,00:00:32:15,00:00:32:14,False,17,92,354,15,52,221,22,104,372,14,60,238,2,8,False
nomicro_explosions,Total Recall (2012) - Elevator Explosion Scene (710) Moviecl,785,784,00:00:32:17,00:00:32:16,False,31,135,452,26,109,416,32,116,406,28,108,420,9,19,False
nomicro_explosions,Total Recall (2012) - Elevator Explosion Scene (710) Moviecl,1849,1848,00:01:17:02,00:01:17:01,False,15,58,282,12,35,127,22,96,356,6,30,144,5,10,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,1050,1049,00:00:43:19,00:00:43:18,False,32,88,347,24,89,361,30,122,476,18,64,252,0,8,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,1748,1747,00:01:12:21,00:01:12:20,False,13,40,141,7,45,161,22,58,202,14,38,135,3,10,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,1749,1748,00:01:12:22,00:01:12:21,False,14,40,133,11,43,152,18,56,206,14,38,142,3,8,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,2507,2506,00:01:44:13,00:01:44:12,False,15,40,190,9,49,194,20,94,424,10,32,146,0,5,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,2508,2507,00:01:44:14,00:01:44:13,False,18,53,231,11,50,217,16,98,374,12,38,186,0,5,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,2985,2984,00:02:04:11,00:02:04:10,False,19,47,214,13,67,243,10,62,318,14,46,182,4,6,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,2986,2985,00:02:04:12,00:02:04:11,False,12,37,192,16,65,257,12,64,288,14,48,188,4,5,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,3960,3959,00:02:45:03,00:02:45:02,False,36,71,251,16,87,263,28,124,508,14,58,222,1,7,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,3961,3960,00:02:45:04,00:02:45:03,False,26,85,267,21,83,307,26,118,462,14,44,198,1,15,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,4018,4017,00:02:47:14,00:02:47:13,False,32,83,332,29,106,421,24,88,396,24,92,350,2,16,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,4019,4018,00:02:47:15,00:02:47:14,False,28,70,259,19,86,336,20,62,308,16,62,240,4,12,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,4079,4078,00:02:50:03,00:02:50:02,False,20,68,200,20,67,224,14,38,126,18,44,111,5,13,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,4224,4223,00:02:56:04,00:02:56:03,False,31,101,369,31,109,470,36,138,528,28,104,428,0,7,False
nomicro_fight,Tron Legacy (The Club Fight) 4K__EXP,4226,4225,00:02:56:06,00:02:56:05,False,37,110,391,26,83,337,22,126,502,28,100,372,1,5,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,254,253,00:00:10:04,00:00:10:03,False,32,115,468,27,86,284,30,132,498,20,98,389,0,3,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,256,255,00:00:10:06,00:00:10:05,False,33,118,518,28,108,341,34,130,506,26,68,254,2,9,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,773,772,00:00:30:23,00:00:30:22,False,27,110,446,32,128,498,22,92,502,34,134,546,2,13,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1490,1489,00:00:59:15,00:00:59:14,False,33,117,403,20,81,311,24,116,530,24,82,315,0,3,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1773,1772,00:01:10:23,00:01:10:22,False,42,136,448,18,95,369,32,144,524,24,94,384,2,7,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1774,1773,00:01:10:24,00:01:10:23,False,14,92,392,4,20,84,8,70,434,4,24,136,2,7,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1800,1799,00:01:12:00,00:01:11:24,False,14,77,323,25,85,373,22,92,404,22,70,223,7,30,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1801,1800,00:01:12:01,00:01:12:00,False,25,105,401,32,117,511,28,120,452,26,120,473,3,24,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1804,1803,00:01:12:04,00:01:12:03,False,20,93,303,26,91,352,32,100,336,26,86,330,1,15,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1810,1809,00:01:12:10,00:01:12:09,False,13,114,385,35,118,494,26,118,436,30,118,464,1,30,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1811,1810,00:01:12:11,00:01:12:10,False,21,104,372,30,94,441,28,114,434,28,102,378,5,19,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1831,1830,00:01:13:06,00:01:13:05,False,20,115,459,25,103,398,26,128,520,26,96,406,3,9,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1832,1831,00:01:13:07,00:01:13:06,False,34,132,572,20,100,395,22,118,498,26,114,448,6,10,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1833,1832,00:01:13:08,00:01:13:07,False,20,83,357,27,97,370,20,86,310,24,104,408,5,19,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,1926,1925,00:01:17:01,00:01:17:00,False,31,116,454,26,96,368,28,126,530,22,96,384,1,7,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,2147,2146,00:01:25:22,00:01:25:21,False,17,53,206,14,52,190,18,80,336,14,48,204,2,9,False
nomicro_fast_ad,Virgin Media Usain Bolt #BeTheFastest - YouTube,2148,2147,00:01:25:23,00:01:25:22,False,12,62,274,16,59,222,24,100,354,14,65,259,7,24,False
nomicro_fight,Warcraft - Durotan Challenges Gul'dan Scene (610)__EXP,1215,1214,00:00:50:16,00:00:50:15,False,34,113,399,29,90,394,28,106,424,24,88,366,1,7,False
nomicro_fight,Warcraft - Durotan Challenges Gul'dan Scene (610)__EXP,1217,1216,00:00:50:18,00:00:50:17,False,24,96,358,23,78,302,24,116,440,16,78,310,1,4,False
nomicro_fast_ad,ZARA SCENES__EXP,1984,1983,00:01:22:17,00:01:22:16,False,24,115,474,27,103,425,32,130,524,24,100,398,1,4,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,721,720,00:00:28:21,00:00:28:20,False,15,66,272,18,63,263,26,96,326,20,84,324,5,13,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,725,724,00:00:29:00,00:00:28:24,False,33,101,347,24,88,322,28,100,314,24,88,350,4,15,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,736,735,00:00:29:11,00:00:29:10,False,26,70,236,14,62,230,22,84,312,18,76,270,3,13,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,737,736,00:00:29:12,00:00:29:11,False,35,107,369,19,78,288,24,90,298,20,86,320,3,19,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,2767,2766,00:01:50:17,00:01:50:16,False,20,83,444,12,53,270,20,78,456,10,66,268,3,22,False
nomicro_normal,Сегодня 2 июня 2020 года. 0800 - YouTube,2768,2767,00:01:50:18,00:01:50:17,False,20,75,440,9,50,276,14,86,474,10,66,266,3,22,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,340,339,00:00:14:04,00:00:14:03,False,12,40,190,5,17,92,8,56,290,6,14,70,5,10,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,1136,1135,00:00:47:09,00:00:47:08,False,29,82,372,12,39,145,26,108,474,12,38,178,0,1,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,5111,5110,00:03:33:04,00:03:33:03,False,23,92,279,21,71,288,18,86,298,22,74,294,9,19,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,5112,5111,00:03:33:05,00:03:33:04,False,22,84,284,22,75,300,20,90,314,24,78,308,9,19,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,6872,6871,00:04:46:14,00:04:46:13,False,32,82,365,18,78,296,30,118,512,20,76,294,5,8,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,7314,7313,00:05:05:01,00:05:05:00,False,34,125,411,17,63,265,36,136,488,14,64,268,2,5,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,8786,8785,00:06:06:10,00:06:06:09,False,30,89,271,20,84,310,28,94,376,18,86,310,9,18,False
nomicro_explosions,Схватка Heat лучшая сцена перестрелки в истории кино __EXP,8787,8786,00:06:06:11,00:06:06:10,False,27,81,268,20,76,290,28,98,396,18,70,278,7,23,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,27,26,00:00:01:02,00:00:01:01,True,32,94,353,29,115,425,32,128,512,32,128,512,5,24,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,28,27,00:00:01:03,00:00:01:02,True,31,96,326,29,112,429,32,128,512,32,128,512,5,20,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,54,53,00:00:02:04,00:00:02:03,True,32,97,379,35,130,480,32,128,512,32,128,512,6,22,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,55,54,00:00:02:05,00:00:02:04,True,31,107,365,33,129,486,32,128,512,32,128,512,6,23,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,77,76,00:00:03:02,00:00:03:01,True,34,114,375,31,125,480,32,128,512,32,128,512,5,24,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__17511,78,77,00:00:03:03,00:00:03:02,True,33,98,391,33,123,477,32,128,512,32,128,512,5,29,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,36,35,00:00:01:11,00:00:01:10,True,22,86,332,35,134,539,32,128,512,32,128,512,5,6,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,37,36,00:00:01:12,00:00:01:11,True,22,86,339,35,134,540,32,128,512,32,128,512,5,8,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,115,114,00:00:04:15,00:00:04:14,True,25,86,355,28,104,401,32,128,512,32,128,512,3,7,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,116,115,00:00:04:16,00:00:04:15,True,25,85,333,28,101,395,32,128,512,32,128,511,3,9,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,118,117,00:00:04:18,00:00:04:17,True,31,119,404,24,107,405,44,132,532,24,92,366,8,23,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,159,158,00:00:06:09,00:00:06:08,True,33,110,378,33,122,451,32,128,520,36,124,482,5,24,False
micro_1black,micro_1black_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__23511,160,159,00:00:06:10,00:00:06:09,True,31,112,376,34,119,457,32,128,528,36,126,486,5,25,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,64,63,00:00:02:04,00:00:02:03,True,37,137,503,26,114,487,32,128,512,32,128,512,10,33,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,65,64,00:00:02:05,00:00:02:04,True,37,136,493,26,113,476,32,128,512,32,128,512,10,35,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,94,93,00:00:03:04,00:00:03:03,True,31,116,490,38,152,598,32,128,512,32,128,512,8,29,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,95,94,00:00:03:05,00:00:03:04,True,31,118,495,38,152,599,32,128,512,32,128,512,8,30,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,131,130,00:00:04:11,00:00:04:10,True,32,115,493,39,150,601,32,128,512,32,128,512,8,31,False
micro_1black,micro_1black_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2511,132,131,00:00:04:12,00:00:04:11,True,33,116,497,39,150,601,32,128,512,32,128,512,8,31,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__1011,34,33,00:00:01:09,00:00:01:08,True,41,145,515,24,99,383,32,128,512,32,128,512,6,29,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__1011,35,34,00:00:01:10,00:00:01:09,True,40,149,512,26,95,380,32,128,512,32,128,512,6,29,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__1011,63,62,00:00:02:13,00:00:02:12,True,33,113,441,26,97,381,32,128,512,32,128,511,7,21,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__1011,64,63,00:00:02:14,00:00:02:13,True,36,122,460,26,94,386,32,128,512,32,128,512,7,19,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__10,24,23,00:00:00:24,00:00:00:23,True,37,130,500,30,138,496,32,128,512,32,128,512,8,30,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__10,25,24,00:00:01:00,00:00:00:24,True,37,127,504,31,136,500,32,128,512,32,128,512,8,32,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__10,43,42,00:00:01:18,00:00:01:17,True,35,121,465,32,131,486,32,128,512,32,128,512,8,31,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__10,44,43,00:00:01:19,00:00:01:18,True,32,122,471,32,128,477,32,128,512,32,128,512,7,32,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__11511,29,28,00:00:01:04,00:00:01:03,True,22,113,424,31,137,539,32,128,512,32,128,512,7,27,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__11511,30,29,00:00:01:05,00:00:01:04,True,21,115,441,31,136,539,32,128,512,32,128,512,7,27,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__11511,56,55,00:00:02:06,00:00:02:05,True,28,104,426,31,136,536,32,128,512,32,128,512,7,23,False
micro_1black,micro_1black_Groningen city - Netherlands.webm__11511,57,56,00:00:02:07,00:00:02:06,True,27,103,418,31,137,533,32,128,512,32,128,512,7,24,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,37,36,00:00:01:13,00:00:01:12,True,26,88,344,34,120,488,32,128,494,13,69,274,5,21,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,38,37,00:00:01:14,00:00:01:13,True,27,91,338,32,117,480,32,128,490,13,69,278,5,20,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,98,97,00:00:04:02,00:00:04:01,True,34,105,398,24,101,382,34,128,512,26,100,374,3,13,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,101,100,00:00:04:05,00:00:04:04,True,27,102,354,25,102,400,32,128,514,12,68,269,5,27,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,102,101,00:00:04:06,00:00:04:05,True,27,95,355,27,107,413,32,128,498,12,70,293,4,26,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,125,124,00:00:05:05,00:00:05:04,True,32,107,391,36,137,518,32,128,520,14,50,254,5,22,False
micro_1black,micro_1black_Holiday — The Surprise - YouTube.mp4__1511,126,125,00:00:05:06,00:00:05:05,True,34,106,397,36,136,517,32,128,524,14,54,264,5,21,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,81,80,00:00:03:09,00:00:03:08,True,42,139,558,31,122,459,32,128,512,32,128,512,7,37,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,82,81,00:00:03:10,00:00:03:09,True,42,141,551,31,120,464,32,128,512,32,128,512,6,41,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,113,112,00:00:04:17,00:00:04:16,True,28,127,507,26,96,439,32,128,512,32,128,512,6,17,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,114,113,00:00:04:18,00:00:04:17,True,27,125,515,26,96,433,32,128,512,32,128,512,6,19,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,134,133,00:00:05:14,00:00:05:13,True,30,110,499,28,95,449,32,128,512,32,128,512,6,17,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__11511,135,134,00:00:05:15,00:00:05:14,True,29,109,500,28,99,455,32,128,512,32,128,512,6,16,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__1511,21,20,00:00:00:21,00:00:00:20,True,20,102,379,29,121,471,32,128,512,32,128,512,3,19,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__1511,22,21,00:00:00:22,00:00:00:21,True,18,103,371,29,120,475,32,128,512,32,128,512,3,19,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__1511,56,55,00:00:02:08,00:00:02:07,True,24,104,359,36,131,516,32,128,512,32,128,512,3,22,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__1511,57,56,00:00:02:09,00:00:02:08,True,24,105,363,36,131,518,32,128,512,32,128,512,3,22,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__2511,48,47,00:00:02:00,00:00:01:23,True,27,109,381,32,139,549,32,128,512,32,128,512,9,34,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__2511,49,48,00:00:02:01,00:00:02:00,True,28,110,390,32,139,549,32,128,512,32,128,512,9,34,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__2511,86,85,00:00:03:14,00:00:03:13,True,26,109,410,32,135,542,32,128,512,32,128,512,9,34,False
micro_1black,micro_1black_Hong Kong’s huge protests.webm__2511,87,86,00:00:03:15,00:00:03:14,True,27,109,403,32,134,542,32,128,512,32,128,512,9,34,False
micro_1black,micro_1black_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__4011,44,43,00:00:01:20,00:00:01:19,True,38,122,480,36,153,606,32,128,532,34,136,548,5,15,False
micro_1black,micro_1black_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__4011,45,44,00:00:01:21,00:00:01:20,True,38,121,473,36,152,604,32,128,522,34,136,548,5,15,False
micro_1black,micro_1black_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__4011,71,70,00:00:02:23,00:00:02:22,True,37,129,492,36,151,623,32,128,504,33,130,520,5,13,False
micro_1black,micro_1black_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__4011,72,71,00:00:03:00,00:00:02:23,True,37,129,484,36,150,623,32,128,498,33,130,524,5,13,False
micro_1black,micro_1black_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17511,104,103,00:00:04:08,00:00:04:07,True,27,95,356,37,143,547,32,118,484,16,72,315,7,25,False
micro_1black,micro_1black_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17511,105,104,00:00:04:09,00:00:04:08,True,28,94,350,37,143,538,32,120,478,16,70,315,7,23,False
micro_1black,micro_1black_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17511,122,121,00:00:05:02,00:00:05:01,True,24,100,354,38,143,544,32,136,468,20,80,410,7,22,False
micro_1black,micro_1black_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17511,123,122,00:00:05:03,00:00:05:02,True,24,100,359,38,143,545,32,136,474,20,78,412,7,21,False
micro_1black,micro_1black_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__17511,156,155,00:00:06:12,00:00:06:11,True,24,99,371,39,140,537,32,128,512,32,128,512,7,23,False
